shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),European Georgia,Democratic Movement - Free Georgia,United National Movement,Republican party,For United Georgia,Alliance of Patriots,Leftist Alliance,Labour,Socialist Workers Party,Georgia,National Forum,Merab Kostava Society,Unity - New Georgia,Lord Our Righteousness,Freedom Party,Mamulishvili,United Communist Party,Party of People,Progressive Democratic Movement,Georgian Dream,Initiative Group
Majoritarian Precinct,75,79.09-75,366,32.48,,,,,3.94,,,,0,,,,0,0.62,0.48,0.5,,,,,,,3.55,1.09,18.58,,,6.83,,,,,,,,,,,,,,60.93,7.65
Majoritarian Precinct,104,79.09-104,576,36.73,,,,,4.64,,,,0,,,,0,0.87,0.96,0.59,,,,,,,5.21,2.95,17.88,,,7.29,,,,,,,,,,,,,,50.52,14.76
Majoritarian Precinct,76,79.10-76,476,33.66,,,,,3.64,,,,0,,,,0,0.67,0.82,0.48,,,,,,,4.83,,22.69,,,9.03,,,,,,,,,,,,,,55.88,7.56
Majoritarian Precinct,77,79.10-77,525,38.8,,,,,6.25,,,,0,,,,0,0.75,0.88,0.64,,,,,,,2.48,,18.67,,,6.86,,,,,,,,,,,,,,43.62,27.81
Majoritarian Precinct,78,79.10-78,424,41.86,,,,,5.78,,,,0,,,,0,0.67,0.75,0.36,,,,,,,11.08,,20.28,,,8.49,,,,,,,,,,,,,,52.83,6.13
Majoritarian Precinct,79,79.10-79,549,43.13,,,,,4.69,,,,0,,,,0,0.63,0.9,0.86,,,,,,,1.64,,24.95,,,9.84,,,,,,,,,,,,,,55.19,7.47
Majoritarian Precinct,88,79.10-88,497,37.59,,,,,4.05,,,,0,,,,0,0.77,0.75,0.6,,,,,,,2.62,,46.68,,,7.85,,,,,,,,,,,,,,38.83,3.42
Majoritarian Precinct,89,79.10-89,548,36.1,,,,,2.14,,,,0,,,,0,0.88,0.74,0.71,,,,,,,4.93,,38.87,,,8.58,,,,,,,,,,,,,,44.34,2.19
Majoritarian Precinct,90,79.10-90,376,35.74,,,,,3.84,,,,0,,,,0,0.5,0.58,0.55,,,,,,,2.66,,28.46,,,15.69,,,,,,,,,,,,,,48.14,3.46
Majoritarian Precinct,91,79.10-91,605,41.02,,,,,6.06,,,,0,,,,0,0.99,0.92,0.72,,,,,,,15.87,,20.17,,,9.75,,,,,,,,,,,,,,50.25,3.97
Majoritarian Precinct,92,79.10-92,746,49.37,,,,,3.12,,,,0,,,,0,1.21,1.13,0.78,,,,,,,10.05,,21.31,,,4.83,,,,,,,,,,,,,,60.19,3.62
Majoritarian Precinct,100,79.10-100,348,43.12,,,,,3.06,,,,0,,,,0,0.66,0.38,0.48,,,,,,,6.03,,22.99,,,22.7,,,,,,,,,,,,,,45.69,2.3
Majoritarian Precinct,1,80.01-1,806,61.53,,,,,4.28,,,,0,,,,0,1.2,1.31,0.9,,,,,,,5.21,3.47,16.75,,,11.54,,,,,,,,,,,,,,55.09,7.69
Majoritarian Precinct,2,80.01-2,517,61.77,,,,,3.36,,,,0,,,,0,0.79,0.85,0.51,,,,,,,4.26,0.97,42.36,,,4.84,,,,,,,,,,,,,,42.55,5.03
Majoritarian Precinct,3,80.01-3,219,73.49,,,,,3.1,,,,0,,,,0,0.43,0.23,0.31,,,,,,,0.0,0.46,5.48,,,2.28,,,,,,,,,,,,,,85.39,5.94
Majoritarian Precinct,4,80.01-4,341,68.47,,,,,2.57,,,,0,,,,0,0.48,0.5,0.47,,,,,,,1.76,1.47,15.25,,,8.8,,,,,,,,,,,,,,37.24,35.48
Majoritarian Precinct,5,80.01-5,179,63.7,,,,,3.24,,,,0,,,,0,0.2,0.32,0.22,,,,,,,10.61,1.68,15.64,,,7.26,,,,,,,,,,,,,,53.63,11.17
Majoritarian Precinct,6,80.02-6,233,57.96,,,,,2.1,,,,0,,,,0,0.27,0.39,0.32,,,,,,,5.15,,27.04,,,24.03,,,,,,,,,,,,,,43.78,
Majoritarian Precinct,7,80.02-7,219,66.36,,,,,4.37,,,,0,,,,0,0.5,0.32,0.07,,,,,,,18.72,,28.31,,,10.05,,,,,,,,,,,,,,42.47,
Majoritarian Precinct,8,80.02-8,223,69.25,,,,,1.33,,,,0,,,,0,0.32,0.27,0.38,,,,,,,5.38,,37.22,,,33.18,,,,,,,,,,,,,,24.22,
Majoritarian Precinct,9,80.02-9,199,64.82,,,,,5.24,,,,0,,,,0,0.26,0.31,0.31,,,,,,,36.68,,11.06,,,9.05,,,,,,,,,,,,,,43.22,
Majoritarian Precinct,10,80.02-10,353,61.28,,,,,1.4,,,,0,,,,0,0.54,0.54,0.36,,,,,,,11.05,,9.35,,,7.08,,,,,,,,,,,,,,72.52,
Majoritarian Precinct,11,80.03-11,251,70.51,,,,,1.57,,,,0,,,,0,0.33,0.33,0.43,,,,,,,5.58,,58.96,,,4.38,,,,,,,,,,,,,,29.88,
Majoritarian Precinct,12,80.03-12,303,72.66,,,,,1.94,,,,0,,,,0,0.33,0.44,0.55,,,,,,,2.64,,21.45,,,12.54,,,,,,,,,,,,,,63.37,
Majoritarian Precinct,13,80.03-13,303,67.33,,,,,3.19,,,,0,,,,0,0.38,0.55,0.32,,,,,,,7.92,,27.06,,,4.95,,,,,,,,,,,,,,59.74,
Majoritarian Precinct,14,80.04-14,393,59.82,,,,,2.72,,,,0,,,,0,0.73,0.48,0.48,,,,,,,11.7,,7.12,,,6.36,,,,,,,,,,,,,,38.17,36.64
Majoritarian Precinct,15,80.04-15,339,58.45,,,,,1.17,,,,0,,,,0,0.43,0.41,0.65,,,,,,,7.37,,7.96,,,29.2,,,,,,,,,,,,,,45.13,10.03
Majoritarian Precinct,16,80.04-16,425,56.52,,,,,5.56,,,,0,,,,0,0.75,0.58,0.54,,,,,,,1.41,,28.71,,,9.41,,,,,,,,,,,,,,32.47,27.76
Majoritarian Precinct,17,80.04-17,282,50.09,,,,,4.73,,,,0,,,,0,0.53,0.4,0.28,,,,,,,2.13,,16.31,,,12.41,,,,,,,,,,,,,,54.96,14.18
Majoritarian Precinct,18,80.05-18,624,71.4,,,,,2.95,,,,0,,,,0,0.85,1.01,0.77,,,,,,,6.41,,20.19,,,0.0,,,,,,,,,,,,,,48.08,25.16
Majoritarian Precinct,19,80.05-19,139,75.96,,,,,0.71,,,,0,,,,0,0.09,0.31,0.15,,,,,,,5.04,,14.39,,,3.6,,,,,,,,,,,,,,55.4,21.58
Majoritarian Precinct,20,80.06-20,358,72.32,,,,,2.45,,,,0,,,,0,0.44,0.66,0.35,,,,,,,7.82,,37.71,,,34.64,,,,,,,,,,,,,,19.55,
Majoritarian Precinct,21,80.06-21,223,82.29,,,,,0.45,,,,0,,,,0,0.33,0.41,0.13,,,,,,,0.45,,22.87,,,6.73,,,,,,,,,,,,,,69.51,
Majoritarian Precinct,22,80.07-22,346,70.33,,,,,1.7,,,,0,,,,0,0.55,0.63,0.17,,,,,,,8.09,,6.07,,,13.01,,,,,,,,,,,,,,72.83,
Majoritarian Precinct,23,80.07-23,304,67.56,,,,,1.62,,,,0,,,,0,0.58,0.42,0.24,,,,,,,5.26,,43.42,,,6.91,,,,,,,,,,,,,,44.41,
Majoritarian Precinct,24,80.07-24,145,67.13,,,,,5.23,,,,0,,,,0,0.23,0.22,0.18,,,,,,,10.34,,21.38,,,10.34,,,,,,,,,,,,,,57.93,
Majoritarian Precinct,25,80.08-25,335,63.81,,,,,1.18,,,,0,,,,0,0.48,0.5,0.41,,,,,,,3.88,,28.06,,,6.87,,,,,,,,,,,,,,61.19,
Majoritarian Precinct,26,80.08-26,325,62.74,,,,,1.52,,,,0,,,,0,0.56,0.47,0.3,,,,,,,2.77,,5.54,,,68.0,,,,,,,,,,,,,,23.38,
Majoritarian Precinct,27,80.08-27,311,57.49,,,,,2.2,,,,0,,,,0,0.41,0.48,0.42,,,,,,,0.96,,9.65,,,2.89,,,,,,,,,,,,,,86.5,
Majoritarian Precinct,28,80.08-28,311,76.6,,,,,2.81,,,,0,,,,0,0.47,0.38,0.53,,,,,,,1.93,,79.42,,,3.22,,,,,,,,,,,,,,15.11,
Majoritarian Precinct,31,80.08-31,294,56.65,,,,,2.33,,,,0,,,,0,0.36,0.46,0.43,,,,,,,26.87,,23.47,,,7.48,,,,,,,,,,,,,,42.18,
Majoritarian Precinct,29,80.09-29,592,65.85,,,,,2.15,,,,0,,,,0,0.83,0.93,0.71,,,,,,,27.7,,14.86,,,5.57,,,,,,,,,,,,,,51.52,
Majoritarian Precinct,30,80.09-30,200,62.89,,,,,2.44,,,,0,,,,0,0.14,0.38,0.32,,,,,,,26.5,,24.5,,,2.5,,,,,,,,,,,,,,46.5,
Majoritarian Precinct,1,81.01.01-1,436,54.57,,,,,3.75,,,,0,,,,0,0.67,0.67,0.52,,,,,,,1.38,2.29,39.22,,,2.29,,,,,,,,,,,,,,54.82,
Majoritarian Precinct,2,81.01.01-2,376,35.51,,,,,4.57,,,,0,,,,0,0.5,0.59,0.54,,,,,,,4.26,12.5,18.88,,,4.79,,,,,,,,,,,,,,57.18,
Majoritarian Precinct,3,81.01.01-3,399,35.69,,,,,3.16,,,,0,,,,0,0.63,0.67,0.33,,,,,,,5.76,2.76,21.3,,,8.27,,,,,,,,,,,,,,60.15,
Majoritarian Precinct,51,81.01.01-51,287,41.59,,,,,3.04,,,,0,,,,0,0.43,0.48,0.28,,,,,,,4.53,4.53,9.76,,,12.2,,,,,,,,,,,,,,67.25,
Majoritarian Precinct,52,81.01.01-52,284,32.79,,,,,3.4,,,,0,,,,0,0.48,0.39,0.36,,,,,,,5.28,2.46,26.06,,,5.63,,,,,,,,,,,,,,59.86,
Majoritarian Precinct,4,81.01.02-4,474,45.49,,,,,3.07,,,,0,,,,0,0.69,0.7,0.62,,,,,,,1.9,7.38,13.92,7.81,,10.34,,,,,,,,,,,,,,58.02,
Majoritarian Precinct,5,81.01.02-5,478,41.42,,,,,2.05,,,,0,,,,0,0.65,0.7,0.67,,,,,,,3.77,18.83,32.43,2.93,,9.41,,,,,,,,,,,,,,31.38,
Majoritarian Precinct,6,81.01.02-6,321,45.21,,,,,5.03,,,,0,,,,0,0.42,0.62,0.29,,,,,,,0.93,10.9,6.85,4.05,,33.33,,,,,,,,,,,,,,43.3,
Majoritarian Precinct,7,81.01.02-7,482,39.06,,,,,3.6,,,,0,,,,0,0.71,0.83,0.44,,,,,,,2.7,5.39,13.69,1.04,,16.18,,,,,,,,,,,,,,60.17,
Majoritarian Precinct,53,81.01.02-53,309,30.21,,,,,3.74,,,,0,,,,0,0.48,0.53,0.26,,,,,,,1.62,9.39,19.74,8.41,,9.71,,,,,,,,,,,,,,49.19,
Majoritarian Precinct,8,81.01.03-8,346,42.72,,,,,7.24,,,,0,,,,0,0.63,0.53,0.35,,,,,,,1.73,3.47,34.97,,,10.12,,,,,,,,,,,,,,47.98,
Majoritarian Precinct,9,81.01.03-9,618,48.74,,,,,2.83,,,,0,,,,0,0.76,1.13,0.64,,,,,,,1.94,3.07,34.3,,,3.4,,,,,,,,,,,,,,55.5,
Majoritarian Precinct,10,81.01.03-10,661,48.46,,,,,4.89,,,,0,,,,0,0.96,1.11,0.73,,,,,,,4.54,1.51,28.29,,,8.47,,,,,,,,,,,,,,56.58,
Majoritarian Precinct,54,81.01.03-54,467,35.92,,,,,3.91,,,,0,,,,0,0.75,0.74,0.46,,,,,,,3.85,9.64,22.48,,,10.28,,,,,,,,,,,,,,53.75,
Majoritarian Precinct,11,81.02-11,661,53.92,,,,,2.07,,,,0,,,,0,0.83,1.18,0.67,,,,,,,2.27,,50.68,,,3.93,,,,,,,,,,,,,,42.97,
Majoritarian Precinct,12,81.02-12,932,60.72,,,,,1.79,,,,0,,,,0,1.29,1.35,1.31,,,,,,,2.9,,51.72,,,1.5,,,,,,,,,,,,,,43.88,
Majoritarian Precinct,56,81.02-56,612,59.88,,,,,1.77,,,,0,,,,0,0.98,0.85,0.73,,,,,,,3.1,,58.33,,,1.8,,,,,,,,,,,,,,36.44,
Majoritarian Precinct,64,81.02-64,430,59.07,,,,,0.92,,,,0,,,,0,0.71,0.66,0.37,,,,,,,2.79,,43.95,,,1.86,,,,,,,,,,,,,,51.4,
Majoritarian Precinct,13,81.03-13,433,43.69,,,,,1.14,,,,0,,,,0,0.77,0.59,0.43,,,,,,,15.24,1.62,30.72,,,6.93,,,,,,,,,,,,,,45.5,
Majoritarian Precinct,14,81.03-14,523,40.02,,,,,3.86,,,,0,,,,0,0.87,0.79,0.54,,,,,,,8.41,2.49,20.46,,,11.66,,,,,,,,,,,,,,56.6,
Majoritarian Precinct,15,81.03-15,566,37.29,,,,,3.41,,,,0,,,,0,0.93,0.85,0.59,,,,,,,5.48,1.41,24.91,,,17.14,,,,,,,,,,,,,,51.06,
Majoritarian Precinct,16,81.03-16,122,44.36,,,,,1.61,,,,0,,,,0,0.24,0.15,0.12,,,,,,,12.3,0.82,27.87,,,18.03,,,,,,,,,,,,,,40.98,
Majoritarian Precinct,17,81.03-17,596,47.45,,,,,2.13,,,,0,,,,0,0.92,0.85,0.74,,,,,,,3.86,4.87,29.7,,,9.73,,,,,,,,,,,,,,51.51,
Majoritarian Precinct,18,81.03-18,360,53.41,,,,,3.49,,,,0,,,,0,0.6,0.46,0.51,,,,,,,1.94,1.39,40.56,,,5.0,,,,,,,,,,,,,,51.11,
Majoritarian Precinct,63,81.03-63,332,41.66,,,,,2.64,,,,0,,,,0,0.5,0.55,0.32,,,,,,,1.81,1.51,21.39,,,32.53,,,,,,,,,,,,,,42.47,
Majoritarian Precinct,19,81.04-19,746,55.26,,,,,2.23,,,,0,,,,0,1.24,1.15,0.66,,,,,,,2.68,1.61,29.89,,,4.56,,,,,,,,,,,,,,60.86,
Majoritarian Precinct,57,81.04-57,266,44.71,,,,,2.92,,,,0,,,,0,0.35,0.47,0.27,,,,,,,9.02,16.92,18.8,,,9.4,,,,,,,,,,,,,,43.99,
Majoritarian Precinct,20,81.05-20,628,54.37,,,,,2.03,,,,0,,,,0,0.83,1.04,0.72,,,,,,,3.5,,29.3,,,2.55,,,,,,,,,,,,,,64.49,
Majoritarian Precinct,21,81.06-21,709,44.15,,,,,2.88,,,,0,,,,0,1.26,0.99,0.72,,,,,,,3.81,2.54,39.21,,,7.19,,,,,,,,,,,,,,46.83,
Majoritarian Precinct,22,81.06-22,609,51.26,,,,,1.77,,,,0,,,,0,1.29,0.67,0.61,,,,,,,2.13,0.49,23.15,,,14.45,,,,,,,,,,,,,,59.77,
Majoritarian Precinct,23,81.07-23,819,61.35,,,,,2.5,,,,0,,,,0,1.42,1.0,1.11,,,,,,,9.65,,24.42,,,4.27,,,,,,,,,,,,,,61.05,
Majoritarian Precinct,24,81.08-24,584,49.62,,,,,2.83,,,,0,,,,0,1.08,0.72,0.7,,,,,,,1.2,1.37,24.66,,,8.56,,,,,,,,,,,,,,63.53,
Majoritarian Precinct,61,81.08-61,524,52.45,,,,,3.14,,,,0,,,,0,0.85,0.8,0.53,,,,,,,0.38,4.58,46.18,,,16.41,,,,,,,,,,,,,,31.49,
Majoritarian Precinct,25,81.09-25,492,68.05,,,,,2.77,,,,0,,,,0,0.7,0.75,0.63,,,,,,,1.02,2.64,24.19,,,2.44,,,,,,,,,,,,,,69.51,
Majoritarian Precinct,26,81.10-26,596,52.37,,,,,2.46,,,,0,,,,0,1.1,0.78,0.62,,,,,,,6.38,8.39,27.52,,,8.22,,,,,,,,,,,,,,48.99,
Majoritarian Precinct,27,81.10-27,718,45.94,,,,,2.18,,,,0,,,,0,1.17,0.97,0.91,,,,,,,5.85,2.37,13.51,,,3.48,,,,,,,,,,,,,,74.23,
Majoritarian Precinct,28,81.10-28,235,46.81,,,,,2.89,,,,0,,,,0,0.37,0.3,0.36,,,,,,,2.98,2.13,13.62,,,11.91,,,,,,,,,,,,,,69.36,
Majoritarian Precinct,55,81.10-55,433,52.04,,,,,2.04,,,,0,,,,0,0.63,0.63,0.57,,,,,,,2.77,1.85,4.39,,,26.79,,,,,,,,,,,,,,63.74,
Majoritarian Precinct,29,81.11-29,563,39.1,,,,,1.92,,,,0,,,,0,0.87,0.85,0.62,,,,,,,3.02,6.22,27.53,,,3.55,,,,,,,,,,,,,,58.97,
Majoritarian Precinct,30,81.11-30,428,47.98,,,,,2.06,,,,0,,,,0,0.5,0.6,0.76,,,,,,,6.54,1.17,39.95,,,1.87,,,,,,,,,,,,,,50.0,
Majoritarian Precinct,65,81.11-65,338,48.22,,,,,3.15,,,,0,,,,0,0.73,0.37,0.36,,,,,,,7.69,2.66,35.21,,,2.66,,,,,,,,,,,,,,51.18,
Majoritarian Precinct,31,81.12-31,529,55.74,,,,,2.76,,,,0,,,,0,0.76,0.81,0.66,,,,,,,1.7,3.21,17.2,,,6.43,,,,,,,,,,,,,,71.46,
Majoritarian Precinct,32,81.12-32,688,54.13,,,,,2.27,,,,0,,,,0,0.77,1.13,0.99,,,,,,,1.31,45.35,9.74,,,2.03,,,,,,,,,,,,,,41.13,
Majoritarian Precinct,60,81.12-60,497,59.59,,,,,1.78,,,,0,,,,0,0.68,0.68,0.76,,,,,,,2.41,5.63,10.46,,,20.12,,,,,,,,,,,,,,60.36,
Majoritarian Precinct,33,81.13-33,401,59.5,,,,,2.67,,,,0,,,,0,0.68,0.51,0.52,,,,,,,6.98,,26.18,,,9.73,,,,,,,,,,,,,,56.86,
Majoritarian Precinct,34,81.13-34,444,42.29,,,,,2.42,,,,0,,,,0,0.81,0.43,0.73,,,,,,,2.03,,44.82,,,1.35,,,,,,,,,,,,,,51.35,
Majoritarian Precinct,35,81.13-35,436,46.88,,,,,2.02,,,,0,,,,0,0.85,0.5,0.5,,,,,,,6.42,,26.15,,,5.96,,,,,,,,,,,,,,61.01,
Majoritarian Precinct,36,81.14-36,672,54.55,,,,,2.33,,,,0,,,,0,1.0,1.05,0.73,,,,,,,8.33,17.71,19.05,,,5.06,,,,,,,,,,,,,,49.26,
Majoritarian Precinct,37,81.14-37,131,62.38,,,,,0.0,,,,0,,,,0,0.18,0.16,0.22,,,,,,,8.4,10.69,24.43,,,6.87,,,,,,,,,,,,,,49.62,
Majoritarian Precinct,38,81.15-38,502,43.24,,,,,3.83,,,,0,,,,0,0.7,0.82,0.6,,,,,,,4.98,,23.51,,,6.37,,,,,,,,,,,,,,64.14,
Majoritarian Precinct,39,81.15-39,274,44.34,,,,,3.52,,,,0,,,,0,0.38,0.47,0.28,,,,,,,5.11,,30.66,,,6.2,,,,,,,,,,,,,,55.84,
Majoritarian Precinct,40,81.15-40,263,46.8,,,,,2.95,,,,0,,,,0,0.45,0.4,0.25,,,,,,,6.08,,16.35,,,1.9,,,,,,,,,,,,,,75.67,
Majoritarian Precinct,62,81.15-62,287,46.67,,,,,2.05,,,,0,,,,0,0.45,0.39,0.38,,,,,,,3.48,,17.42,,,4.88,,,,,,,,,,,,,,73.52,
Majoritarian Precinct,41,81.16-41,574,43.58,,,,,2.38,,,,0,,,,0,1.11,0.74,0.56,,,,,,,7.14,,14.46,,,27.35,,,,,,,,,,,,,,51.05,
Majoritarian Precinct,42,81.16-42,575,45.67,,,,,2.04,,,,0,,,,0,1.08,0.75,0.57,,,,,,,3.3,,25.74,,,6.26,,,,,,,,,,,,,,64.35,
Majoritarian Precinct,43,81.17-43,770,51.44,,,,,2.41,,,,0,,,,0,1.52,0.94,0.79,,,,,,,5.45,0.39,24.94,1.56,,4.81,,,,,,,,,,,,,,62.86,
Majoritarian Precinct,44,81.17-44,737,49.53,,,,,2.51,,,,0,,,,0,1.32,1.1,0.61,,,,,,,8.96,5.83,21.03,3.66,,5.43,,,,,,,,,,,,,,54.82,
Majoritarian Precinct,58,81.17-58,586,59.13,,,,,1.35,,,,0,,,,0,1.1,0.69,0.69,,,,,,,0.68,0.34,52.05,0.34,,1.02,,,,,,,,,,,,,,45.56,
Majoritarian Precinct,45,81.18-45,487,60.65,,,,,1.02,,,,0,,,,0,0.71,0.76,0.51,,,,,,,3.49,,23.82,,,1.23,,,,,,,,,,,,,,71.46,
Majoritarian Precinct,46,81.19-46,813,52.79,,,,,1.34,,,,0,,,,0,1.1,1.28,0.98,,,,,,,2.58,,50.18,,,3.57,,,,,,,,,,,,,,43.67,
Majoritarian Precinct,47,81.19-47,498,43.99,,,,,1.78,,,,0,,,,0,0.76,0.6,0.8,,,,,,,1.61,,37.15,,,21.69,,,,,,,,,,,,,,37.55,
Majoritarian Precinct,48,81.20-48,596,49.17,,,,,1.32,,,,0,,,,0,1.03,0.82,0.62,,,,,,,1.17,17.28,6.54,17.95,,17.28,,,,,,,,,,,,,,39.43,
Majoritarian Precinct,49,81.20-49,452,52.56,,,,,3.42,,,,0,,,,0,0.75,0.74,0.37,,,,,,,1.77,9.29,20.35,2.88,,14.6,,,,,,,,,,,,,,50.44,
Majoritarian Precinct,50,81.20-50,581,52.11,,,,,3.81,,,,0,,,,0,1.05,0.83,0.57,,,,,,,1.72,27.37,13.6,2.24,,26.16,,,,,,,,,,,,,,28.06,
Majoritarian Precinct,59,81.20-59,793,55.81,,,,,2.34,,,,0,,,,0,1.28,1.11,0.96,,,,,,,2.65,14.12,7.31,8.32,,10.34,,,,,,,,,,,,,,56.62,
Majoritarian Precinct,1,82.01-1,441,60.91,,,,,3.92,,,,0,,,,0,0.66,0.73,0.45,,,,,,,4.08,1.36,13.83,,,14.74,,,,0.0,,,,,,,,,,57.6,8.16
Majoritarian Precinct,2,82.01-2,122,51.69,,,,,3.94,,,,0,,,,0,0.21,0.17,0.14,,,,,,,2.46,3.28,11.48,,,6.56,,,,1.64,,,,,,,,,,71.31,3.28
Majoritarian Precinct,3,82.01-3,220,70.51,,,,,4.35,,,,0,,,,0,0.37,0.34,0.22,,,,,,,0.45,3.18,58.64,,,3.18,,,,0.0,,,,,,,,,,32.73,1.36
Majoritarian Precinct,4,82.01-4,218,47.6,,,,,5.63,,,,0,,,,0,0.32,0.34,0.29,,,,,,,4.59,1.83,18.81,,,14.22,,,,0.0,,,,,,,,,,59.63,0.92
Majoritarian Precinct,46,82.01-46,170,60.5,,,,,2.86,,,,0,,,,0,0.23,0.33,0.12,,,,,,,2.94,0.59,9.41,,,42.94,,,,0.0,,,,,,,,,,41.18,2.94
Majoritarian Precinct,5,82.02-5,282,59.75,,,,,3.42,,,,0,,,,0,0.32,0.57,0.25,,,,,,,14.18,6.38,30.5,,,3.55,,,,0.0,,,,,,,,,,45.39,
Majoritarian Precinct,6,82.02-6,189,50.0,,,,,2.07,,,,0,,,,0,0.21,0.3,0.29,,,,,,,7.41,29.63,13.76,,,0.53,,,,0.53,,,,,,,,,,48.15,
Majoritarian Precinct,7,82.02-7,94,54.65,,,,,3.09,,,,0,,,,0,0.1,0.14,0.16,,,,,,,5.32,8.51,26.6,,,2.13,,,,0.0,,,,,,,,,,57.45,
Majoritarian Precinct,8,82.02-8,62,59.05,,,,,1.59,,,,0,,,,0,0.11,0.09,0.06,,,,,,,6.45,8.06,37.1,,,1.61,,,,0.0,,,,,,,,,,46.77,
Majoritarian Precinct,9,82.03-9,186,56.54,,,,,1.06,,,,0,,,,0,0.31,0.27,0.18,,,,,,,1.61,,49.46,,,13.44,,,,0.0,,,,,,,,,,35.48,
Majoritarian Precinct,10,82.03-10,249,70.14,,,,,3.49,,,,0,,,,0,0.38,0.39,0.28,,,,,,,0.0,,6.83,,,67.47,,,,0.4,,,,,,,,,,25.3,
Majoritarian Precinct,11,82.03-11,102,74.45,,,,,0.0,,,,0,,,,0,0.18,0.15,0.08,,,,,,,0.0,,0.98,,,1.96,,,,0.0,,,,,,,,,,97.06,
Majoritarian Precinct,12,82.03-12,135,62.79,,,,,1.46,,,,0,,,,0,0.2,0.25,0.08,,,,,,,4.44,,25.93,,,8.15,,,,0.0,,,,,,,,,,61.48,
Majoritarian Precinct,13,82.03-13,93,56.02,,,,,2.11,,,,0,,,,0,0.19,0.11,0.08,,,,,,,6.45,,23.66,,,16.13,,,,0.0,,,,,,,,,,53.76,
Majoritarian Precinct,14,82.04-14,393,65.07,,,,,2.0,,,,0,,,,0,0.61,0.68,0.28,,,,,,,0.76,,31.55,,,1.53,,,,0.0,,,,,,,,,,62.34,3.05
Majoritarian Precinct,15,82.04-15,420,57.85,,,,,1.87,,,,0,,,,0,0.55,0.76,0.38,,,,,,,3.81,,22.14,,,1.43,,,,1.67,,,,,,,,,,68.81,1.9
Majoritarian Precinct,16,82.04-16,335,51.22,,,,,4.29,,,,0,,,,0,0.47,0.51,0.46,,,,,,,9.85,,34.03,,,5.37,,,,0.0,,,,,,,,,,48.06,2.69
Majoritarian Precinct,17,82.04-17,232,56.17,,,,,1.69,,,,0,,,,0,0.42,0.28,0.29,,,,,,,1.72,,18.53,,,21.98,,,,0.0,,,,,,,,,,56.03,1.72
Majoritarian Precinct,47,82.04-47,139,69.15,,,,,2.11,,,,0,,,,0,0.19,0.24,0.13,,,,,,,1.44,,26.62,,,3.6,,,,0.0,,,,,,,,,,66.91,1.44
Majoritarian Precinct,48,82.04-48,135,63.68,,,,,1.46,,,,0,,,,0,0.09,0.26,0.21,,,,,,,2.22,,20.74,,,11.85,,,,2.22,,,,,,,,,,59.26,2.96
Majoritarian Precinct,18,82.05-18,120,63.16,,,,,3.23,,,,0,,,,0,0.25,0.14,0.12,,,,,,,20.0,,42.5,,,3.33,,,,0.0,,,,,,,,,,33.33,
Majoritarian Precinct,19,82.05-19,66,75.0,,,,,0.0,,,,0,,,,0,0.09,0.14,0.02,,,,,,,4.55,,9.09,,,25.76,,,,0.0,,,,,,,,,,60.61,
Majoritarian Precinct,20,82.05-20,174,50.88,,,,,3.33,,,,0,,,,0,0.35,0.2,0.2,,,,,,,12.64,,15.52,,,9.77,,,,11.49,,,,,,,,,,50.57,
Majoritarian Precinct,21,82.05-21,142,63.11,,,,,2.07,,,,0,,,,0,0.26,0.18,0.16,,,,,,,9.15,,19.72,,,7.04,,,,0.0,,,,,,,,,,63.38,
Majoritarian Precinct,22,82.05-22,86,62.77,,,,,3.37,,,,0,,,,0,0.23,0.1,0.03,,,,,,,3.49,,10.47,,,3.49,,,,1.16,,,,,,,,,,81.4,
Majoritarian Precinct,44,82.05-44,112,72.73,,,,,0.89,,,,0,,,,0,0.23,0.16,0.05,,,,,,,0.89,,0.0,,,63.39,,,,0.0,,,,,,,,,,35.71,
Majoritarian Precinct,49,82.05-49,60,65.22,,,,,1.64,,,,0,,,,0,0.11,0.1,0.03,,,,,,,8.33,,5.0,,,5.0,,,,0.0,,,,,,,,,,80.0,
Majoritarian Precinct,23,82.06-23,254,53.03,,,,,1.93,,,,0,,,,0,0.49,0.27,0.34,,,,,,,15.35,,35.04,,,12.6,,,,1.97,,,,,,,,,,34.65,
Majoritarian Precinct,24,82.06-24,125,63.13,,,,,0.0,,,,0,,,,0,0.24,0.14,0.14,,,,,,,11.2,,17.6,,,11.2,,,,0.0,,,,,,,,,,60.0,
